2025-01-05 11:48:18,260 [trainer.py] => Time Str >>> 0105-11-48-18-226
2025-01-05 11:48:18,334 [trainer.py] => prefix: fair
2025-01-05 11:48:18,334 [trainer.py] => dataset: cifar100
2025-01-05 11:48:18,334 [trainer.py] => memory_size: 13475
2025-01-05 11:48:18,334 [trainer.py] => memory_per_class: 20
2025-01-05 11:48:18,334 [trainer.py] => fixed_memory: False
2025-01-05 11:48:18,334 [trainer.py] => shuffle: True
2025-01-05 11:48:18,334 [trainer.py] => init_cls: 5
2025-01-05 11:48:18,334 [trainer.py] => increment: 5
2025-01-05 11:48:18,334 [trainer.py] => model_name: podnet
2025-01-05 11:48:18,334 [trainer.py] => convnet_type: cosine_resnet32
2025-01-05 11:48:18,334 [trainer.py] => device: [device(type='cuda', index=3)]
2025-01-05 11:48:18,334 [trainer.py] => seed: 1993
2025-01-05 11:48:18,334 [trainer.py] => debug: False
2025-01-05 11:48:18,334 [trainer.py] => skip: False
2025-01-05 11:48:18,335 [trainer.py] => config: ./exps/podnet.json
2025-01-05 11:48:18,335 [trainer.py] => time_str: 0105-11-48-18-226
2025-01-05 11:48:18,335 [trainer.py] => exp_name: 0105-11-48-18-226_cifar100_cosine_resnet32_1993_B0_Inc5
2025-01-05 11:48:18,335 [trainer.py] => logfilename: logs/fair/cifar100/podnet/0105-11-48-18-226_cifar100_cosine_resnet32_1993_B0_Inc5
2025-01-05 11:48:18,335 [trainer.py] => csv_name: cifar100_1993_cosine_resnet32_B0_Inc5
2025-01-05 11:48:20,082 [data_manager.py] => [68, 56, 78, 8, 23, 84, 90, 65, 74, 76, 40, 89, 3, 92, 55, 9, 26, 80, 43, 38, 58, 70, 77, 1, 85, 19, 17, 50, 28, 53, 13, 81, 45, 82, 6, 59, 83, 16, 15, 44, 91, 41, 72, 60, 79, 52, 20, 10, 31, 54, 37, 95, 14, 71, 96, 98, 97, 2, 64, 66, 42, 22, 35, 86, 24, 34, 87, 21, 99, 0, 88, 27, 18, 94, 11, 12, 47, 25, 30, 46, 62, 69, 36, 61, 7, 63, 75, 5, 32, 4, 51, 48, 73, 93, 39, 67, 29, 49, 57, 33]
2025-01-05 11:48:20,239 [trainer.py] => Start time:1736074100.239954
2025-01-05 11:48:20,240 [trainer.py] => All params: 466256
2025-01-05 11:48:20,240 [trainer.py] => Trainable params: 466256
2025-01-05 11:48:20,240 [podnet.py] => Learning on 0-5
2025-01-05 11:48:20,243 [podnet.py] => Adaptive factor: 0
2025-01-05 11:48:32,827 [podnet.py] => Task 0, Epoch 1/160 (LR 0.09999) => LSC_loss 1.61, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 24.08, Test_acc 39.40
2025-01-05 11:48:35,142 [podnet.py] => Task 0, Epoch 2/160 (LR 0.09996) => LSC_loss 1.58, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 41.16, Test_acc 37.00
2025-01-05 11:48:37,529 [podnet.py] => Task 0, Epoch 3/160 (LR 0.09991) => LSC_loss 1.39, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 48.72, Test_acc 43.00
2025-01-05 11:48:39,911 [podnet.py] => Task 0, Epoch 4/160 (LR 0.09985) => LSC_loss 1.14, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 54.44, Test_acc 47.00
2025-01-05 11:48:42,048 [podnet.py] => Task 0, Epoch 5/160 (LR 0.09976) => LSC_loss 1.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 61.16, Test_acc 54.00
2025-01-05 11:48:44,462 [podnet.py] => Task 0, Epoch 6/160 (LR 0.09965) => LSC_loss 0.92, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 65.16, Test_acc 60.40
2025-01-05 11:48:46,870 [podnet.py] => Task 0, Epoch 7/160 (LR 0.09953) => LSC_loss 0.78, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 70.64, Test_acc 71.60
2025-01-05 11:48:49,561 [podnet.py] => Task 0, Epoch 8/160 (LR 0.09938) => LSC_loss 0.69, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 74.52, Test_acc 65.60
2025-01-05 11:48:52,049 [podnet.py] => Task 0, Epoch 9/160 (LR 0.09922) => LSC_loss 0.68, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 75.88, Test_acc 73.80
2025-01-05 11:48:54,315 [podnet.py] => Task 0, Epoch 10/160 (LR 0.09904) => LSC_loss 0.58, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 79.72, Test_acc 82.20
2025-01-05 11:48:56,630 [podnet.py] => Task 0, Epoch 11/160 (LR 0.09884) => LSC_loss 0.58, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 80.36, Test_acc 77.60
2025-01-05 11:48:59,053 [podnet.py] => Task 0, Epoch 12/160 (LR 0.09862) => LSC_loss 0.52, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 83.12, Test_acc 78.80
2025-01-05 11:49:01,431 [podnet.py] => Task 0, Epoch 13/160 (LR 0.09838) => LSC_loss 0.51, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 83.48, Test_acc 73.00
2025-01-05 11:49:03,867 [podnet.py] => Task 0, Epoch 14/160 (LR 0.09812) => LSC_loss 0.48, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 84.28, Test_acc 84.00
2025-01-05 11:49:06,076 [podnet.py] => Task 0, Epoch 15/160 (LR 0.09785) => LSC_loss 0.42, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 86.92, Test_acc 84.80
2025-01-05 11:49:08,409 [podnet.py] => Task 0, Epoch 16/160 (LR 0.09755) => LSC_loss 0.44, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 86.32, Test_acc 83.80
2025-01-05 11:49:10,766 [podnet.py] => Task 0, Epoch 17/160 (LR 0.09724) => LSC_loss 0.42, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 86.88, Test_acc 76.80
2025-01-05 11:49:13,133 [podnet.py] => Task 0, Epoch 18/160 (LR 0.09691) => LSC_loss 0.41, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 86.72, Test_acc 89.60
2025-01-05 11:49:15,390 [podnet.py] => Task 0, Epoch 19/160 (LR 0.09656) => LSC_loss 0.36, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.00, Test_acc 81.80
2025-01-05 11:49:17,785 [podnet.py] => Task 0, Epoch 20/160 (LR 0.09619) => LSC_loss 0.36, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.00, Test_acc 87.80
2025-01-05 11:49:20,133 [podnet.py] => Task 0, Epoch 21/160 (LR 0.09581) => LSC_loss 0.35, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 88.84, Test_acc 91.00
2025-01-05 11:49:22,425 [podnet.py] => Task 0, Epoch 22/160 (LR 0.09541) => LSC_loss 0.32, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.64, Test_acc 89.00
2025-01-05 11:49:24,575 [podnet.py] => Task 0, Epoch 23/160 (LR 0.09499) => LSC_loss 0.33, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 89.52, Test_acc 83.80
2025-01-05 11:49:26,791 [podnet.py] => Task 0, Epoch 24/160 (LR 0.09455) => LSC_loss 0.29, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 91.00, Test_acc 87.80
2025-01-05 11:49:29,007 [podnet.py] => Task 0, Epoch 25/160 (LR 0.09410) => LSC_loss 0.24, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 93.08, Test_acc 88.80
2025-01-05 11:49:31,307 [podnet.py] => Task 0, Epoch 26/160 (LR 0.09362) => LSC_loss 0.27, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 92.24, Test_acc 84.40
2025-01-05 11:49:33,630 [podnet.py] => Task 0, Epoch 27/160 (LR 0.09314) => LSC_loss 0.23, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 93.40, Test_acc 91.40
2025-01-05 11:49:36,014 [podnet.py] => Task 0, Epoch 28/160 (LR 0.09263) => LSC_loss 0.20, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 94.20, Test_acc 88.40
2025-01-05 11:49:38,321 [podnet.py] => Task 0, Epoch 29/160 (LR 0.09211) => LSC_loss 0.20, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 93.80, Test_acc 88.20
2025-01-05 11:49:40,606 [podnet.py] => Task 0, Epoch 30/160 (LR 0.09157) => LSC_loss 0.25, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 92.68, Test_acc 87.20
